event_id,energy,arrival_time,ra,dec,instrument,epoch
SYNTH_00105,0.383094,58696.35425,170.1209596817449,2.5591765977030683,EXAMPLE-A,epoch_1
SYNTH_00106,9.293387,58005.544818,51.95368586793175,25.025233345145804,EXAMPLE-B,epoch_2
SYNTH_00107,0.208815,58425.146194,147.03593552177264,30.05611179145218,EXAMPLE-C,epoch_3
SYNTH_00108,3.579919,58050.218385,122.49351644885405,11.804760753535698,EXAMPLE-A,epoch_1
SYNTH_00109,2.340914,58801.416602,293.5016684940888,-27.359500160067647,EXAMPLE-B,epoch_2
SYNTH_00110,6.114444,58950.039608,281.04686502550817,22.083672509778218,EXAMPLE-C,epoch_3
SYNTH_00111,14.382086,58504.778165,220.554836,51.522435,EXAMPLE-A,epoch_1
SYNTH_00112,49.161408,58743.655442,153.40912372178644,38.108754016642635,EXAMPLE-B,epoch_2
SYNTH_00113,0.551721,58637.661437,47.56492370215387,28.253024764824044,EXAMPLE-C,epoch_3
SYNTH_00114,7.590062,58274.597447,187.667933,32.115476,EXAMPLE-A,epoch_1
SYNTH_00115,0.653349,58319.709568,102.862134,-57.675503,EXAMPLE-B,epoch_2
SYNTH_00116,0.494065,58693.949812,49.814662,4.606065,EXAMPLE-C,epoch_3
SYNTH_00117,1.670314,58542.611141,32.18886278218614,26.710935749148298,EXAMPLE-A,epoch_1
SYNTH_00118,1.821506,58904.838478,74.46038,-9.6978,EXAMPLE-B,epoch_2
SYNTH_00119,37.170303,58765.594576,210.8901500577147,13.588365530482854,EXAMPLE-C,epoch_3
SYNTH_00120,1.135733,58753.475125,12.388126285437021,-3.345196140637965,EXAMPLE-A,epoch_1
SYNTH_00121,1.80744,58747.515669,343.234922,44.982915,EXAMPLE-B,epoch_2
SYNTH_00122,0.458792,58219.421635,66.44847075416875,26.92219810715419,EXAMPLE-C,epoch_3
SYNTH_00123,1.019503,58679.141885,24.767117348232382,8.11461787597468,EXAMPLE-A,epoch_1
SYNTH_00124,2.524471,58127.627797,49.29845485292087,17.76530853919898,EXAMPLE-B,epoch_2
SYNTH_00125,1.52076,58564.391983,33.07819130274741,24.646855411020297,EXAMPLE-C,epoch_3
SYNTH_00126,0.255328,58461.698444,148.3807349180354,-26.046532812943198,EXAMPLE-A,epoch_1
SYNTH_00127,0.4315,58326.845805,122.05263478651767,-49.24766062158211,EXAMPLE-B,epoch_2
SYNTH_00128,18.031401,58831.924285,91.90773106386634,30.767752594192864,EXAMPLE-C,epoch_3
SYNTH_00129,0.114327,58539.419048,41.20665034096799,15.402468480079879,EXAMPLE-A,epoch_1
SYNTH_00130,8.921385,58781.23305,125.985724,88.899836,EXAMPLE-B,epoch_2
SYNTH_00131,70.604958,58199.360682,200.83528545540187,21.51664832951493,EXAMPLE-C,epoch_3
SYNTH_00132,0.239146,58669.458845,46.88235795846677,10.220017426122851,EXAMPLE-A,epoch_1
SYNTH_00133,12.542812,58766.898098,78.467235,7.350521,EXAMPLE-B,epoch_2
SYNTH_00134,17.5298,58114.532871,218.609098,-41.637976,EXAMPLE-C,epoch_3
SYNTH_00135,0.211007,58025.678425,45.17522503408127,30.005615371532144,EXAMPLE-A,epoch_1
SYNTH_00136,74.906329,58396.654442,243.845023,-22.09142,EXAMPLE-B,epoch_2
SYNTH_00137,11.798947,58627.242396,40.158430833260276,28.756603972885422,EXAMPLE-C,epoch_3
SYNTH_00138,35.553284,58600.411615,278.093119,-52.768499,EXAMPLE-A,epoch_1
SYNTH_00139,22.279531,58347.203765,144.39800601026243,4.513143805950515,EXAMPLE-B,epoch_2
SYNTH_00140,3.295204,58341.231175,114.52875728496959,-0.07136036353579467,EXAMPLE-C,epoch_3
SYNTH_00141,0.207308,58960.787567,296.039131,44.358949,EXAMPLE-A,epoch_1
SYNTH_00142,13.241157,58435.487145,89.90827287818287,27.471070880273892,EXAMPLE-B,epoch_2
SYNTH_00143,0.646022,58808.199219,317.9838816044769,28.08550829767324,EXAMPLE-C,epoch_3
SYNTH_00144,2.026392,58731.026214,90.2654889525194,21.01367267290928,EXAMPLE-A,epoch_1
SYNTH_00145,31.0594,58086.662898,306.616738,-27.594368,EXAMPLE-B,epoch_2
SYNTH_00146,2.478138,58610.331704,45.91935316223977,30.424382017465252,EXAMPLE-C,epoch_3
SYNTH_00147,35.715646,58181.839857,39.93632623745863,23.572418708676764,EXAMPLE-A,epoch_1
SYNTH_00148,1.049582,58880.31998,267.51618978398506,-29.853004683913422,EXAMPLE-B,epoch_2
SYNTH_00149,0.107264,58948.062578,74.78899577154269,26.568130639350432,EXAMPLE-C,epoch_3
SYNTH_00150,2.922359,58758.164653,259.226879,-55.973011,EXAMPLE-A,epoch_1
SYNTH_00151,2.968001,58792.932868,232.525044,22.409191,EXAMPLE-B,epoch_2
SYNTH_00152,11.894918,58306.20603,61.66175942559265,-10.476360221383034,EXAMPLE-C,epoch_3
SYNTH_00153,3.915307,58425.503813,170.373776,9.387526,EXAMPLE-A,epoch_1
SYNTH_00154,12.839994,58270.916427,54.49295068927138,29.931270708606938,EXAMPLE-B,epoch_2
SYNTH_00155,0.378227,58119.554741,43.46516703793633,-28.70342699948365,EXAMPLE-C,epoch_3
SYNTH_00156,0.359294,58216.38464,118.17559551955867,21.74203994864493,EXAMPLE-A,epoch_1
SYNTH_00157,85.078744,58524.636869,56.547455780873875,28.298192215727283,EXAMPLE-B,epoch_2
SYNTH_00158,0.382255,58227.483163,36.189399,-25.721844,EXAMPLE-C,epoch_3
SYNTH_00159,4.003181,58274.311327,5.093412,-39.875155,EXAMPLE-A,epoch_1
SYNTH_00160,12.366653,58126.279493,83.68572521697865,40.4229787193642,EXAMPLE-B,epoch_2
SYNTH_00161,41.510619,58574.06422,176.71633,47.469907,EXAMPLE-C,epoch_3
SYNTH_00162,0.357348,58051.376717,158.568767,-3.509045,EXAMPLE-A,epoch_1
SYNTH_00163,29.264893,58400.707442,171.982507,61.90004,EXAMPLE-B,epoch_2
SYNTH_00164,0.14482,58149.197584,226.600455,-58.411891,EXAMPLE-C,epoch_3
SYNTH_00165,95.885816,58118.451562,109.380784,7.21998,EXAMPLE-A,epoch_1
SYNTH_00166,23.562561,58225.687137,125.06509150086309,30.891925441124492,EXAMPLE-B,epoch_2
SYNTH_00167,2.128938,58860.166666,93.38278319732014,18.682078310330116,EXAMPLE-C,epoch_3
SYNTH_00168,7.295952,58609.630912,100.12991307338969,71.20905837419672,EXAMPLE-A,epoch_1
SYNTH_00169,0.420111,58211.025195,107.29941399885914,29.72589328170549,EXAMPLE-B,epoch_2
SYNTH_00170,0.332231,58075.064869,56.540554,18.714717,EXAMPLE-C,epoch_3
SYNTH_00171,6.045519,58291.259289,89.46585066962999,-13.285153855271258,EXAMPLE-A,epoch_1
SYNTH_00172,12.851762,58454.031326,220.1746430165901,-22.244398679400106,EXAMPLE-B,epoch_2
SYNTH_00173,23.093198,58625.058007,332.607976,22.010088,EXAMPLE-C,epoch_3
SYNTH_00174,1.885458,58544.562379,221.1885482716198,23.22534745338022,EXAMPLE-A,epoch_1
SYNTH_00175,30.192111,58071.409837,244.2790949841501,20.93702268982724,EXAMPLE-B,epoch_2
SYNTH_00176,17.655221,58569.207049,94.9819144159577,-24.683973429924293,EXAMPLE-C,epoch_3
SYNTH_00177,11.642171,58699.733685,44.809103806795534,-15.13105131660982,EXAMPLE-A,epoch_1
SYNTH_00178,3.029603,58080.441852,170.59144909077318,60.006417189437826,EXAMPLE-B,epoch_2
SYNTH_00179,0.926755,58250.367902,119.21882012388173,-35.11121211713537,EXAMPLE-C,epoch_3
SYNTH_00180,32.201481,58575.199109,316.3398681909393,-46.38887772018796,EXAMPLE-A,epoch_1
SYNTH_00181,10.395485,58269.511026,359.84607,64.365549,EXAMPLE-B,epoch_2
SYNTH_00182,2.579304,58651.509489,81.16829529951475,14.5848180932207,EXAMPLE-C,epoch_3
SYNTH_00183,5.701497,58634.784719,65.336093,56.319776,EXAMPLE-A,epoch_1
SYNTH_00184,1.106326,58333.308394,38.66947703023999,13.878666974759938,EXAMPLE-B,epoch_2
SYNTH_00185,0.975913,58693.673674,308.783914,19.893143,EXAMPLE-C,epoch_3
SYNTH_00186,27.586595,58550.096609,251.12683929432666,-8.437095046395134,EXAMPLE-A,epoch_1
SYNTH_00187,0.93287,58970.184727,113.226177,-5.183638,EXAMPLE-B,epoch_2
SYNTH_00188,92.120788,58657.660386,185.254651,-11.049085,EXAMPLE-C,epoch_3
SYNTH_00189,0.365382,58361.779359,148.769125,4.886789,EXAMPLE-A,epoch_1
SYNTH_00190,19.053362,58203.558238,225.147147,30.856277,EXAMPLE-B,epoch_2
SYNTH_00191,2.062283,58698.250029,52.35104752744347,29.380530992153503,EXAMPLE-C,epoch_3
SYNTH_00192,6.708339,58239.297462,350.332854,-49.213398,EXAMPLE-A,epoch_1
SYNTH_00193,4.536848,58093.209201,185.32202507395724,-36.90849248684214,EXAMPLE-B,epoch_2
SYNTH_00194,2.422946,58117.466149,328.654756,79.903627,EXAMPLE-C,epoch_3
SYNTH_00195,14.119196,58508.872015,178.35988768951682,41.536310658261336,EXAMPLE-A,epoch_1
SYNTH_00196,87.243664,58243.730906,167.8948455344986,2.6091969165438655,EXAMPLE-B,epoch_2
SYNTH_00197,58.291395,58508.240892,92.6049689787301,17.667984682685685,EXAMPLE-C,epoch_3
SYNTH_00198,0.674128,58790.006182,130.32145445862665,36.20406821777419,EXAMPLE-A,epoch_1
SYNTH_00199,3.3359,58820.549473,229.0236317216735,4.8630572957407,EXAMPLE-B,epoch_2
SYNTH_00200,5.765184,58998.902333,107.480106,-25.742162,EXAMPLE-C,epoch_3
SYNTH_00201,4.128019,58345.123942,46.89338952545049,23.04837481808995,EXAMPLE-A,epoch_1
SYNTH_00202,2.322918,58321.77735,141.62916871410073,14.578856284173654,EXAMPLE-B,epoch_2
SYNTH_00203,5.192696,58233.562446,73.11630236503153,20.653353652649354,EXAMPLE-C,epoch_3
SYNTH_00204,17.14413,58705.227881,15.713028,33.441752,EXAMPLE-A,epoch_1
SYNTH_00205,9.7964,58820.747552,138.988351,38.522199,EXAMPLE-B,epoch_2
SYNTH_00206,0.129139,58502.29115,88.07235199276047,44.24069313245134,EXAMPLE-C,epoch_3
SYNTH_00207,41.934466,58440.30621,206.4038910704756,18.19433912156572,EXAMPLE-A,epoch_1
SYNTH_00208,14.700479,58409.97862,159.46323447078046,4.112898373385216,EXAMPLE-B,epoch_2
SYNTH_00209,2.561367,58969.203631,55.570039,18.032876,EXAMPLE-C,epoch_3
SYNTH_00210,8.902458,58851.765292,219.46265299227764,-11.689515658839284,EXAMPLE-A,epoch_1
SYNTH_00211,1.380474,58316.661154,209.425451504034,39.20756068907204,EXAMPLE-B,epoch_2
SYNTH_00212,41.414179,58035.8991,238.8222040720134,26.554696746992708,EXAMPLE-C,epoch_3
SYNTH_00213,57.914498,58997.425923,227.217966,-59.673091,EXAMPLE-A,epoch_1
SYNTH_00214,0.197392,58633.747829,156.22973,29.573044,EXAMPLE-B,epoch_2
SYNTH_00215,12.078235,58903.424062,113.15690448741984,40.79628311337122,EXAMPLE-C,epoch_3
SYNTH_00216,0.758758,58374.84109,286.611647,-65.232883,EXAMPLE-A,epoch_1
SYNTH_00217,4.986366,58792.519474,191.219875,-45.142271,EXAMPLE-B,epoch_2
SYNTH_00218,40.974984,58619.710369,43.62534773069196,24.08523141724924,EXAMPLE-C,epoch_3
SYNTH_00219,0.268753,58461.149913,187.25141493253875,-0.7059481758083397,EXAMPLE-A,epoch_1
SYNTH_00220,0.106707,58804.633077,60.47961545282729,10.377269316496704,EXAMPLE-B,epoch_2
SYNTH_00221,0.297801,58441.729784,122.63220315510516,39.1164258329202,EXAMPLE-C,epoch_3
SYNTH_00222,8.256883,58424.308938,154.87034909679045,-1.6635323851841832,EXAMPLE-A,epoch_1
SYNTH_00223,0.39596,58384.693249,304.309413,-29.987004,EXAMPLE-B,epoch_2
SYNTH_00224,5.197184,58574.81193,85.394053,-1.924576,EXAMPLE-C,epoch_3
SYNTH_00225,85.868416,58658.229816,106.283071,80.191988,EXAMPLE-A,epoch_1
SYNTH_00226,11.412965,58744.668841,180.18351110765846,-18.381601027922436,EXAMPLE-B,epoch_2
SYNTH_00227,3.09159,58904.155291,82.4053016851104,9.623063397691373,EXAMPLE-C,epoch_3
SYNTH_00228,6.625139,58352.320956,287.589643,-25.316088,EXAMPLE-A,epoch_1
SYNTH_00229,10.796758,58720.928377,95.31936837497761,26.013508891718267,EXAMPLE-B,epoch_2
SYNTH_00230,7.669098,58903.403704,301.801362,18.56396,EXAMPLE-C,epoch_3
SYNTH_00231,2.101211,58579.573805,105.61112176364959,18.11733607185734,EXAMPLE-A,epoch_1
SYNTH_00232,0.767947,58747.480865,32.448015,27.692072,EXAMPLE-B,epoch_2
SYNTH_00233,4.151674,58971.489581,46.99734976270119,-24.58860823779857,EXAMPLE-C,epoch_3
SYNTH_00234,31.004009,58256.970085,324.51654284021464,3.9421494332602407,EXAMPLE-A,epoch_1
SYNTH_00235,26.270327,58746.559351,173.465219,40.494845,EXAMPLE-B,epoch_2
SYNTH_00236,77.389115,58140.757015,42.02976185771404,-10.973758290351123,EXAMPLE-C,epoch_3
SYNTH_00237,14.881617,58979.942243,136.01767042102836,43.380912204766105,EXAMPLE-A,epoch_1
SYNTH_00238,1.251195,58790.681969,289.651552,69.153874,EXAMPLE-B,epoch_2
SYNTH_00239,2.313972,58672.828382,59.65503146819975,19.471157226816075,EXAMPLE-C,epoch_3
SYNTH_00240,29.325937,58940.291892,115.49923319004235,25.80791083946996,EXAMPLE-A,epoch_1
SYNTH_00241,0.11887,58884.234845,84.175885,-51.56444,EXAMPLE-B,epoch_2
SYNTH_00242,0.461426,58063.217041,329.492127,7.054579,EXAMPLE-C,epoch_3
SYNTH_00243,0.806437,58408.295856,327.37955,40.36922,EXAMPLE-A,epoch_1
SYNTH_00244,0.818641,58492.624619,340.654152,-46.091313,EXAMPLE-B,epoch_2
SYNTH_00245,0.255266,58453.643757,319.413351,-53.669788,EXAMPLE-C,epoch_3
SYNTH_00246,68.852903,58419.126753,267.530444,19.936131,EXAMPLE-A,epoch_1
SYNTH_00247,1.756522,58099.021635,49.93770934060128,29.527151360382582,EXAMPLE-B,epoch_2
SYNTH_00248,71.542576,58032.716287,62.76530040653184,24.558103367331725,EXAMPLE-C,epoch_3
SYNTH_00249,71.066595,58855.450193,68.95053441690573,20.595309195629373,EXAMPLE-A,epoch_1
SYNTH_00250,4.299298,58977.842529,128.4853791675617,-4.434624016876931,EXAMPLE-B,epoch_2
SYNTH_00251,0.371044,58122.159719,143.330271,-16.418567,EXAMPLE-C,epoch_3
SYNTH_00252,9.734333,58641.704467,163.698253,44.112255,EXAMPLE-A,epoch_1
SYNTH_00253,22.928929,58243.568897,7.688684,11.203362,EXAMPLE-B,epoch_2
SYNTH_00254,0.160631,58765.157376,174.45184008208298,-34.158644528680895,EXAMPLE-C,epoch_3
SYNTH_00255,40.652408,58328.559553,69.41085345313013,-19.09490354982062,EXAMPLE-A,epoch_1
SYNTH_00256,0.101978,58858.406126,84.11931173465499,19.516366951031237,EXAMPLE-B,epoch_2
SYNTH_00257,0.564888,58174.497121,46.797167,-45.285712,EXAMPLE-C,epoch_3
SYNTH_00258,0.110811,58789.984664,23.85687904450228,23.365031164753148,EXAMPLE-A,epoch_1
SYNTH_00259,0.333226,58052.399018,116.557726,-31.61015,EXAMPLE-B,epoch_2
SYNTH_00260,17.258213,58476.245965,96.83847931656639,29.608695759131592,EXAMPLE-C,epoch_3
SYNTH_00261,0.212404,58503.83869,144.64057224682125,32.69620979787659,EXAMPLE-A,epoch_1
SYNTH_00262,22.370773,58866.980908,15.611413,62.977892,EXAMPLE-B,epoch_2
SYNTH_00263,77.997117,58060.825407,160.58700997326682,3.4485409107593457,EXAMPLE-C,epoch_3
SYNTH_00264,11.436483,58490.268854,95.60459716311252,13.530645378697432,EXAMPLE-A,epoch_1
SYNTH_00265,0.174732,58608.297424,26.456658,55.024942,EXAMPLE-B,epoch_2
SYNTH_00266,7.929215,58548.356434,99.00576,-60.300465,EXAMPLE-C,epoch_3
SYNTH_00267,3.905445,58453.715418,358.065992,-20.464632,EXAMPLE-A,epoch_1
SYNTH_00268,12.744954,58852.792737,44.87642154187952,29.762998255425405,EXAMPLE-B,epoch_2
SYNTH_00269,14.538505,58215.023066,135.00183394461112,25.17343832800274,EXAMPLE-C,epoch_3
SYNTH_00270,1.039429,58453.498903,80.5053493439851,-3.8876238697810566,EXAMPLE-A,epoch_1
SYNTH_00271,1.906742,58665.107863,35.860996175733376,-3.667581730726604,EXAMPLE-B,epoch_2
SYNTH_00272,58.742863,58067.133308,48.806870758168486,12.951266846731947,EXAMPLE-C,epoch_3
SYNTH_00273,0.194847,58738.795998,33.562837,41.570705,EXAMPLE-A,epoch_1
SYNTH_00274,5.746392,58561.586414,115.01502675871733,33.86609355713121,EXAMPLE-B,epoch_2
SYNTH_00275,1.150255,58665.34052,44.38542599304415,-0.7799799495695776,EXAMPLE-C,epoch_3
SYNTH_00276,14.560693,58968.398625,312.513174,30.037619,EXAMPLE-A,epoch_1
SYNTH_00277,5.416959,58212.738806,54.68695283484654,27.81369996856258,EXAMPLE-B,epoch_2
SYNTH_00278,0.211181,58845.373419,80.728153,18.268631,EXAMPLE-C,epoch_3
