condition,gamma,bin_index,screen_position,probability,hit_count
two_slit_partial,0.1,154,21.90954774,2.7935817361,412
two_slit_partial,0.1,155,22.31155779,2.878803423,463
two_slit_partial,0.1,156,22.71356784,2.9505112392,441
two_slit_partial,0.1,157,23.11557789,3.0080055019,493
two_slit_partial,0.1,158,23.51758794,3.0507463499,470
two_slit_partial,0.1,159,23.91959799,3.0783578215,483
two_slit_partial,0.1,160,24.32160804,3.0906300517,479
two_slit_partial,0.1,161,24.72361809,3.087519584,475
two_slit_partial,0.1,162,25.12562814,3.0691478147,472
two_slit_partial,0.1,163,25.52763819,3.0357976093,470
two_slit_partial,0.1,164,25.92964824,2.9879081507,457
two_slit_partial,0.1,165,26.33165829,2.9260680995,423
two_slit_partial,0.1,166,26.73366834,2.8510071654,406
two_slit_partial,0.1,167,27.13567839,2.7635862044,395
two_slit_partial,0.1,168,27.53768844,2.6647859753,412
two_slit_partial,0.1,169,27.93969849,2.5556946999,373
two_slit_partial,0.1,170,28.34170854,2.4374945853,404
two_slit_partial,0.1,171,28.74371859,2.311447476,331
two_slit_partial,0.1,172,29.14572864,2.1788798129,297
two_slit_partial,0.1,173,29.54773869,2.0411670785,333
two_slit_partial,0.1,174,29.94974874,1.8997179168,277
two_slit_partial,0.1,175,30.35175879,1.7559581122,266
two_slit_partial,0.1,176,30.75376884,1.6113146141,256
two_slit_partial,0.1,177,31.15577889,1.4671997904,237
two_slit_partial,0.1,178,31.55778894,1.3249960866,205
two_slit_partial,0.1,179,31.95979899,1.1860412611,195
two_slit_partial,0.1,180,32.36180905,1.0516143548,151
two_slit_partial,0.1,181,32.7638191,0.9229225644,143
two_slit_partial,0.1,182,33.16582915,0.8010891076,116
two_slit_partial,0.1,183,33.5678392,0.6871422699,86
two_slit_partial,0.1,184,33.96984925,0.5820056912,105
two_slit_partial,0.1,185,34.3718593,0.4864900044,82
two_slit_partial,0.1,186,34.77386935,0.4012858957,68
two_slit_partial,0.1,187,35.1758794,0.3269586448,58
two_slit_partial,0.1,188,35.57788945,0.2639441826,45
two_slit_partial,0.1,189,35.9798995,0.2125466856,32
two_slit_partial,0.1,190,36.38190955,0.1729377099,21
two_slit_partial,0.1,191,36.7839196,0.1451568454,27
two_slit_partial,0.1,192,37.18592965,0.1291138594,19
two_slit_partial,0.1,193,37.5879397,0.1245922745,28
two_slit_partial,0.1,194,37.98994975,0.1312543159,17
two_slit_partial,0.1,195,38.3919598,0.1486471441,18
two_slit_partial,0.1,196,38.79396985,0.1762102782,23
two_slit_partial,0.1,197,39.1959799,0.213284099,34
two_slit_partial,0.1,198,39.59798995,0.2591193152,37
two_slit_partial,0.1,199,40.0,0.3128872615,39
two_slit_partial,0.25,0,-40.0,0.4516464465,72
two_slit_partial,0.25,1,-39.59798995,0.4091036666,65
two_slit_partial,0.25,2,-39.1959799,0.3731692291,65
two_slit_partial,0.25,3,-38.79396985,0.3445332048,52
two_slit_partial,0.25,4,-38.3919598,0.3238195181,53
two_slit_partial,0.25,5,-37.98994975,0.3115773651,50
two_slit_partial,0.25,6,-37.5879397,0.3082733254,39
two_slit_partial,0.25,7,-37.18592965,0.3142842762,56
two_slit_partial,0.25,8,-36.7839196,0.3298912065,45
two_slit_partial,0.25,9,-36.38190955,0.3552740232,61
two_slit_partial,0.25,10,-35.9798995,0.3905074288,54
two_slit_partial,0.25,11,-35.57788945,0.4355579393,56
two_slit_partial,0.25,12,-35.1758794,0.490282099,70
two_slit_partial,0.25,13,-34.77386935,0.5544259346,89
two_slit_partial,0.25,14,-34.3718593,0.6276256774,81
two_slit_partial,0.25,15,-33.96984925,0.7094097681,106
two_slit_partial,0.25,16,-33.5678392,0.7992021422,115
two_slit_partial,0.25,17,-33.16582915,0.8963267802,147
two_slit_partial,0.25,18,-32.7638191,1.0000134903,144
two_slit_partial,0.25,19,-32.36180905,1.1094048767,192
two_slit_partial,0.25,20,-31.95979899,1.2235644347,175
two_slit_partial,0.25,21,-31.55778894,1.3414856775,183
two_slit_partial,0.25,22,-31.15577889,1.4621022497,223
two_slit_partial,0.25,23,-30.75376884,1.5842988657,244
two_slit_partial,0.25,24,-30.35175879,1.7069230023,263
two_slit_partial,0.25,25,-29.94974874,1.8287972024,271
two_slit_partial,0.25,26,-29.54773869,1.9487318595,295
two_slit_partial,0.25,27,-29.14572864,2.0655383399,317
two_slit_partial,0.25,28,-28.74371859,2.1780422955,314
two_slit_partial,0.25,29,-28.34170854,2.285097015,370
two_slit_partial,0.25,30,-27.93969849,2.3855966578,366
two_slit_partial,0.25,31,-27.53768844,2.4784892157,407
two_slit_partial,0.25,32,-27.13567839,2.562789048,413
two_slit_partial,0.25,33,-26.73366834,2.6375888378,382
two_slit_partial,0.25,34,-26.33165829,2.7020708237,385
two_slit_partial,0.25,35,-25.92964824,2.7555171665,433
two_slit_partial,0.25,36,-25.52763819,2.7973193187,463
two_slit_partial,0.25,37,-25.12562814,2.8269862774,431
two_slit_partial,0.25,38,-24.72361809,2.8441516079,439
two_slit_partial,0.25,39,-24.32160804,2.8485791437,417
two_slit_partial,0.25,40,-23.91959799,2.8401672799,398
two_slit_partial,0.25,41,-23.51758794,2.8189517929,454
two_slit_partial,0.25,42,-23.11557789,2.7851071372,432
two_slit_partial,0.25,43,-22.71356784,2.7389461852,382
two_slit_partial,0.25,44,-22.31155779,2.680918397,407
two_slit_partial,0.25,45,-21.90954774,2.6116064216,388
two_slit_partial,0.25,46,-21.50753769,2.531721153,419
two_slit_partial,0.25,47,-21.10552764,2.4420952798,358
two_slit_partial,0.25,48,-20.70351759,2.343675388,308
two_slit_partial,0.25,49,-20.30150754,2.2375126916,338
two_slit_partial,0.25,50,-19.89949749,2.1247524843,319
two_slit_partial,0.25,51,-19.49748744,2.0066224199,298
two_slit_partial,0.25,52,-19.09547739,1.8844197454,324
two_slit_partial,0.25,53,-18.69346734,1.7594976226,258
two_slit_partial,0.25,54,-18.29145729,1.6332506874,233
two_slit_partial,0.25,55,-17.88944724,1.5071000043,227
two_slit_partial,0.25,56,-17.48743719,1.3824775842,205
two_slit_partial,0.25,57,-17.08542714,1.2608106392,174
two_slit_partial,0.25,58,-16.68341709,1.143505751,173
two_slit_partial,0.25,59,-16.28140704,1.0319331359,170
two_slit_partial,0.25,60,-15.87939698,0.927411183,134
two_slit_partial,0.25,61,-15.47738693,0.8311914603,123
two_slit_partial,0.25,62,-15.07537688,0.7444443266,123
two_slit_partial,0.25,63,-14.67336683,0.6682453685,98
two_slit_partial,0.25,64,-14.27135678,0.6035627861,102
two_slit_partial,0.25,65,-13.86934673,0.5512458929,75
two_slit_partial,0.25,66,-13.46733668,0.5120148676,103
two_slit_partial,0.25,67,-13.06532663,0.486451883,64
two_slit_partial,0.25,68,-12.66331658,0.474993722,88
two_slit_partial,0.25,69,-12.26130653,0.4779259757,75
two_slit_partial,0.25,70,-11.85929648,0.495378899,80
two_slit_partial,0.25,71,-11.45728643,0.527324981,69
two_slit_partial,0.25,72,-11.05527638,0.5735782687,87
two_slit_partial,0.25,73,-10.65326633,0.6337954611,114
two_slit_partial,0.25,74,-10.25125628,0.7074787715,122
two_slit_partial,0.25,75,-9.84924623,0.793980534,136
two_slit_partial,0.25,76,-9.44723618,0.8925095128,161
two_slit_partial,0.25,77,-9.04522613,1.0021388475,149
two_slit_partial,0.25,78,-8.64321608,1.1218155552,185
two_slit_partial,0.25,79,-8.24120603,1.2503714865,189
two_slit_partial,0.25,80,-7.83919598,1.3865356175,210
two_slit_partial,0.25,81,-7.43718593,1.5289475436,222
two_slit_partial,0.25,82,-7.03517588,1.676172027,243
two_slit_partial,0.25,83,-6.63316583,1.8267144357,265
two_slit_partial,0.25,84,-6.23115578,1.9790369031,313
two_slit_partial,0.25,85,-5.82914573,2.1315750248,321
two_slit_partial,0.25,86,-5.42713568,2.282754908,345
two_slit_partial,0.25,87,-5.02512563,2.4310103775,396
two_slit_partial,0.25,88,-4.62311558,2.574800146,391
two_slit_partial,0.25,89,-4.22110553,2.7126247527,427
two_slit_partial,0.25,90,-3.81909548,2.8430430768,447
two_slit_partial,0.25,91,-3.41708543,2.9646882392,451
two_slit_partial,0.25,92,-3.01507538,3.076282709,494
two_slit_partial,0.25,93,-2.61306533,3.1766524428,487
two_slit_partial,0.25,94,-2.21105528,3.2647398954,486
two_slit_partial,0.25,95,-1.80904523,3.3396157509,531
two_slit_partial,0.25,96,-1.40703518,3.4004892414,490
two_slit_partial,0.25,97,-1.00502513,3.4467169339,548
two_slit_partial,0.25,98,-0.60301508,3.4778098837,509
two_slit_partial,0.25,99,-0.20100503,3.4934390733,552
two_slit_partial,0.25,100,0.20100503,3.4934390733,560
two_slit_partial,0.25,101,0.60301508,3.4778098837,457
two_slit_partial,0.25,102,1.00502513,3.4467169339,519
two_slit_partial,0.25,103,1.40703518,3.4004892414,513
two_slit_partial,0.25,104,1.80904523,3.3396157509,479
two_slit_partial,0.25,105,2.21105528,3.2647398954,470
two_slit_partial,0.25,106,2.61306533,3.1766524428,503
two_slit_partial,0.25,107,3.01507538,3.076282709,462
two_slit_partial,0.25,108,3.41708543,2.9646882392,447
two_slit_partial,0.25,109,3.81909548,2.8430430768,410
two_slit_partial,0.25,110,4.22110553,2.7126247527,440
two_slit_partial,0.25,111,4.62311558,2.574800146,384
two_slit_partial,0.25,112,5.02512563,2.4310103775,366
two_slit_partial,0.25,113,5.42713568,2.282754908,330
two_slit_partial,0.25,114,5.82914573,2.1315750248,335
two_slit_partial,0.25,115,6.23115578,1.9790369031,319
two_slit_partial,0.25,116,6.63316583,1.8267144357,291
two_slit_partial,0.25,117,7.03517588,1.676172027,275
two_slit_partial,0.25,118,7.43718593,1.5289475436,236
two_slit_partial,0.25,119,7.83919598,1.3865356175,217
two_slit_partial,0.25,120,8.24120603,1.2503714865,195
two_slit_partial,0.25,121,8.64321608,1.1218155552,148
two_slit_partial,0.25,122,9.04522613,1.0021388475,147
two_slit_partial,0.25,123,9.44723618,0.8925095128,132
two_slit_partial,0.25,124,9.84924623,0.793980534,107
two_slit_partial,0.25,125,10.25125628,0.7074787715,119
two_slit_partial,0.25,126,10.65326633,0.6337954611,101
two_slit_partial,0.25,127,11.05527638,0.5735782687,81
two_slit_partial,0.25,128,11.45728643,0.527324981,67
two_slit_partial,0.25,129,11.85929648,0.495378899,88
two_slit_partial,0.25,130,12.26130653,0.4779259757,75
two_slit_partial,0.25,131,12.66331658,0.474993722,80
two_slit_partial,0.25,132,13.06532663,0.486451883,91
two_slit_partial,0.25,133,13.46733668,0.5120148676,78
two_slit_partial,0.25,134,13.86934673,0.5512458929,91
two_slit_partial,0.25,135,14.27135678,0.6035627861,98
two_slit_partial,0.25,136,14.67336683,0.6682453685,118
two_slit_partial,0.25,137,15.07537688,0.7444443266,122
two_slit_partial,0.25,138,15.47738693,0.8311914603,118
two_slit_partial,0.25,139,15.87939698,0.927411183,155
two_slit_partial,0.25,140,16.28140704,1.0319331359,130
two_slit_partial,0.25,141,16.68341709,1.143505751,170
two_slit_partial,0.25,142,17.08542714,1.2608106392,160
two_slit_partial,0.25,143,17.48743719,1.3824775842,221
two_slit_partial,0.25,144,17.88944724,1.5071000043,230
two_slit_partial,0.25,145,18.29145729,1.6332506874,243
two_slit_partial,0.25,146,18.69346734,1.7594976226,257
two_slit_partial,0.25,147,19.09547739,1.8844197454,304
two_slit_partial,0.25,148,19.49748744,2.0066224199,311
two_slit_partial,0.25,149,19.89949749,2.1247524843,351
two_slit_partial,0.25,150,20.30150754,2.2375126916,353
two_slit_partial,0.25,151,20.70351759,2.343675388,387
two_slit_partial,0.25,152,21.10552764,2.4420952798,373
two_slit_partial,0.25,153,21.50753769,2.531721153,360
two_slit_partial,0.25,154,21.90954774,2.6116064216,400
two_slit_partial,0.25,155,22.31155779,2.680918397,414
two_slit_partial,0.25,156,22.71356784,2.7389461852,422
two_slit_partial,0.25,157,23.11557789,2.7851071372,463
two_slit_partial,0.25,158,23.51758794,2.8189517929,414
two_slit_partial,0.25,159,23.91959799,2.8401672799,446
two_slit_partial,0.25,160,24.32160804,2.8485791437,431
two_slit_partial,0.25,161,24.72361809,2.8441516079,444
two_slit_partial,0.25,162,25.12562814,2.8269862774,430
two_slit_partial,0.25,163,25.52763819,2.7973193187,429
two_slit_partial,0.25,164,25.92964824,2.7555171665,421
two_slit_partial,0.25,165,26.33165829,2.7020708237,402
two_slit_partial,0.25,166,26.73366834,2.6375888378,375
two_slit_partial,0.25,167,27.13567839,2.562789048,373
two_slit_partial,0.25,168,27.53768844,2.4784892157,348
two_slit_partial,0.25,169,27.93969849,2.3855966578,363
two_slit_partial,0.25,170,28.34170854,2.285097015,338
two_slit_partial,0.25,171,28.74371859,2.1780422955,356
two_slit_partial,0.25,172,29.14572864,2.0655383399,307
two_slit_partial,0.25,173,29.54773869,1.9487318595,255
two_slit_partial,0.25,174,29.94974874,1.8287972024,284
two_slit_partial,0.25,175,30.35175879,1.7069230023,270
two_slit_partial,0.25,176,30.75376884,1.5842988657,221
two_slit_partial,0.25,177,31.15577889,1.4621022497,231
two_slit_partial,0.25,178,31.55778894,1.3414856775,196
two_slit_partial,0.25,179,31.95979899,1.2235644347,212
two_slit_partial,0.25,180,32.36180905,1.1094048767,181
two_slit_partial,0.25,181,32.7638191,1.0000134903,152
two_slit_partial,0.25,182,33.16582915,0.8963267802,133
two_slit_partial,0.25,183,33.5678392,0.7992021422,121
two_slit_partial,0.25,184,33.96984925,0.7094097681,112
two_slit_partial,0.25,185,34.3718593,0.6276256774,92
two_slit_partial,0.25,186,34.77386935,0.5544259346,69
two_slit_partial,0.25,187,35.1758794,0.490282099,62
two_slit_partial,0.25,188,35.57788945,0.4355579393,70
two_slit_partial,0.25,189,35.9798995,0.3905074288,68
two_slit_partial,0.25,190,36.38190955,0.3552740232,53
two_slit_partial,0.25,191,36.7839196,0.3298912065,62
two_slit_partial,0.25,192,37.18592965,0.3142842762,54
two_slit_partial,0.25,193,37.5879397,0.3082733254,54
two_slit_partial,0.25,194,37.98994975,0.3115773651,50
two_slit_partial,0.25,195,38.3919598,0.3238195181,46
two_slit_partial,0.25,196,38.79396985,0.3445332048,64
two_slit_partial,0.25,197,39.1959799,0.3731692291,43
two_slit_partial,0.25,198,39.59798995,0.4091036666,60
two_slit_partial,0.25,199,40.0,0.4516464465,62
two_slit_partial,0.5,0,-40.0,0.6829117547,110
two_slit_partial,0.5,1,-39.59798995,0.6590775857,101
two_slit_partial,0.5,2,-39.1959799,0.6396444459,106
two_slit_partial,0.5,3,-38.79396985,0.6250714158,91
two_slit_partial,0.5,4,-38.3919598,0.6157734748,95
two_slit_partial,0.5,5,-37.98994975,0.6121157804,95
two_slit_partial,0.5,6,-37.5879397,0.6144084101,76
two_slit_partial,0.5,7,-37.18592965,0.6229016374,92
two_slit_partial,0.5,8,-36.7839196,0.6377818082,100
two_slit_partial,0.5,9,-36.38190955,0.6591678787,86
two_slit_partial,0.5,10,-35.9798995,0.6871086674,102
two_slit_partial,0.5,11,-35.57788945,0.7215808673,112
two_slit_partial,0.5,12,-35.1758794,0.7624878561,116
two_slit_partial,0.5,13,-34.77386935,0.8096593328,120
two_slit_partial,0.5,14,-34.3718593,0.862851799,142
two_slit_partial,0.5,15,-33.96984925,0.9217498962,150
two_slit_partial,0.5,16,-33.5678392,0.9859685961,126
two_slit_partial,0.5,17,-33.16582915,1.0550562345,142
two_slit_partial,0.5,18,-32.7638191,1.1284983666,175
two_slit_partial,0.5,19,-32.36180905,1.2057224132,189
two_slit_partial,0.5,20,-31.95979899,1.2861030573,187
two_slit_partial,0.5,21,-31.55778894,1.368968329,215
two_slit_partial,0.5,22,-31.15577889,1.4536063484,201
two_slit_partial,0.5,23,-30.75376884,1.5392726183,237
two_slit_partial,0.5,24,-30.35175879,1.625197819,248
two_slit_partial,0.5,25,-29.94974874,1.7105960117,259
two_slit_partial,0.5,26,-29.54773869,1.7946731612,253
two_slit_partial,0.5,27,-29.14572864,1.8766358848,298
two_slit_partial,0.5,28,-28.74371859,1.955700328,292
two_slit_partial,0.5,29,-28.34170854,2.0311010646,325
two_slit_partial,0.5,30,-27.93969849,2.102099921,348
two_slit_partial,0.5,31,-27.53768844,2.1679946164,338
two_slit_partial,0.5,32,-27.13567839,2.2281271207,314
two_slit_partial,0.5,33,-26.73366834,2.2818916251,334
two_slit_partial,0.5,34,-26.33165829,2.3287420307,355
two_slit_partial,0.5,35,-25.92964824,2.3681988594,383
two_slit_partial,0.5,36,-25.52763819,2.3998555011,371
two_slit_partial,0.5,37,-25.12562814,2.4233837154,356
two_slit_partial,0.5,38,-24.72361809,2.4385383145,384
two_slit_partial,0.5,39,-24.32160804,2.4451609638,358
two_slit_partial,0.5,40,-23.91959799,2.4431830439,337
two_slit_partial,0.5,41,-23.51758794,2.4326275314,386
two_slit_partial,0.5,42,-23.11557789,2.4136098626,376
two_slit_partial,0.5,43,-22.71356784,2.3863377618,349
two_slit_partial,0.5,44,-22.31155779,2.3511100202,326
two_slit_partial,0.5,45,-21.90954774,2.3083142308,347
two_slit_partial,0.5,46,-21.50753769,2.2584234929,329
two_slit_partial,0.5,47,-21.10552764,2.2019921119,371
two_slit_partial,0.5,48,-20.70351759,2.1396503347,297
two_slit_partial,0.5,49,-20.30150754,2.0720981705,308
two_slit_partial,0.5,50,-19.89949749,2.000098359,251
two_slit_partial,0.5,51,-19.49748744,1.9244685572,292
two_slit_partial,0.5,52,-19.09547739,1.8460728289,276
two_slit_partial,0.5,53,-18.69346734,1.7658125255,266
two_slit_partial,0.5,54,-18.29145729,1.6846166594,285
two_slit_partial,0.5,55,-17.88944724,1.6034318742,240
two_slit_partial,0.5,56,-17.48743719,1.5232121229,219
two_slit_partial,0.5,57,-17.08542714,1.4449081715,214
two_slit_partial,0.5,58,-16.68341709,1.3694570453,208
two_slit_partial,0.5,59,-16.28140704,1.2977715384,180
two_slit_partial,0.5,60,-15.87939698,1.2307299069,167
two_slit_partial,0.5,61,-15.47738693,1.1691658721,192
two_slit_partial,0.5,62,-15.07537688,1.1138590299,168
two_slit_partial,0.5,63,-14.67336683,1.065525808,145
two_slit_partial,0.5,64,-14.27135678,1.0248110573,178
two_slit_partial,0.5,65,-13.86934673,0.9922803848,154
two_slit_partial,0.5,66,-13.46733668,0.9684133221,142
two_slit_partial,0.5,67,-13.06532663,0.9535974113,160
two_slit_partial,0.5,68,-12.66331658,0.9481232825,154
two_slit_partial,0.5,69,-12.26130653,0.9521807862,131
two_slit_partial,0.5,70,-11.85929648,0.9658562307,165
two_slit_partial,0.5,71,-11.45728643,0.989130762,179
two_slit_partial,0.5,72,-11.05527638,1.0218799137,170
two_slit_partial,0.5,73,-10.65326633,1.0638743362,164
two_slit_partial,0.5,74,-10.25125628,1.114781705,182
two_slit_partial,0.5,75,-9.84924623,1.1741697926,175
two_slit_partial,0.5,76,-9.44723618,1.2415106737,201
two_slit_partial,0.5,77,-9.04522613,1.316186023,185
two_slit_partial,0.5,78,-8.64321608,1.39749345,214
two_slit_partial,0.5,79,-8.24120603,1.4846538029,196
two_slit_partial,0.5,80,-7.83919598,1.5768193635,227
two_slit_partial,0.5,81,-7.43718593,1.6730828433,266
two_slit_partial,0.5,82,-7.03517588,1.7724870818,256
two_slit_partial,0.5,83,-6.63316583,1.8740353394,294
two_slit_partial,0.5,84,-6.23115578,1.9767020703,294
two_slit_partial,0.5,85,-5.82914573,2.0794440544,330
two_slit_partial,0.5,86,-5.42713568,2.1812117628,339
two_slit_partial,0.5,87,-5.02512563,2.2809608295,353
two_slit_partial,0.5,88,-4.62311558,2.3776634976,372
two_slit_partial,0.5,89,-4.22110553,2.4703199121,377
two_slit_partial,0.5,90,-3.81909548,2.5579691292,387
two_slit_partial,0.5,91,-3.41708543,2.6396997169,417
two_slit_partial,0.5,92,-3.01507538,2.7146598265,416
two_slit_partial,0.5,93,-2.61306533,2.7820666189,421
two_slit_partial,0.5,94,-2.21105528,2.8412149382,440
two_slit_partial,0.5,95,-1.80904523,2.8914851325,426
two_slit_partial,0.5,96,-1.40703518,2.9323499334,413
two_slit_partial,0.5,97,-1.00502513,2.9633803136,481
two_slit_partial,0.5,98,-0.60301508,2.9842502557,441
two_slit_partial,0.5,99,-0.20100503,2.994740379,462
two_slit_partial,0.5,100,0.20100503,2.994740379,488
two_slit_partial,0.5,101,0.60301508,2.9842502557,388
two_slit_partial,0.5,102,1.00502513,2.9633803136,429
two_slit_partial,0.5,103,1.40703518,2.9323499334,422
two_slit_partial,0.5,104,1.80904523,2.8914851325,443
two_slit_partial,0.5,105,2.21105528,2.8412149382,398
two_slit_partial,0.5,106,2.61306533,2.7820666189,398
two_slit_partial,0.5,107,3.01507538,2.7146598265,413
two_slit_partial,0.5,108,3.41708543,2.6396997169,423
two_slit_partial,0.5,109,3.81909548,2.5579691292,363
two_slit_partial,0.5,110,4.22110553,2.4703199121,367
two_slit_partial,0.5,111,4.62311558,2.3776634976,358
two_slit_partial,0.5,112,5.02512563,2.2809608295,354
two_slit_partial,0.5,113,5.42713568,2.1812117628,312
two_slit_partial,0.5,114,5.82914573,2.0794440544,333
two_slit_partial,0.5,115,6.23115578,1.9767020703,268
two_slit_partial,0.5,116,6.63316583,1.8740353394,283
two_slit_partial,0.5,117,7.03517588,1.7724870818,276
two_slit_partial,0.5,118,7.43718593,1.6730828433,273
two_slit_partial,0.5,119,7.83919598,1.5768193635,253
two_slit_partial,0.5,120,8.24120603,1.4846538029,239
two_slit_partial,0.5,121,8.64321608,1.39749345,212
two_slit_partial,0.5,122,9.04522613,1.316186023,209
two_slit_partial,0.5,123,9.44723618,1.2415106737,195
two_slit_partial,0.5,124,9.84924623,1.1741697926,169
two_slit_partial,0.5,125,10.25125628,1.114781705,149
two_slit_partial,0.5,126,10.65326633,1.0638743362,152
two_slit_partial,0.5,127,11.05527638,1.0218799137,142
two_slit_partial,0.5,128,11.45728643,0.989130762,160
two_slit_partial,0.5,129,11.85929648,0.9658562307,147
two_slit_partial,0.5,130,12.26130653,0.9521807862,128
two_slit_partial,0.5,131,12.66331658,0.9481232825,157
two_slit_partial,0.5,132,13.06532663,0.9535974113,169
two_slit_partial,0.5,133,13.46733668,0.9684133221,154
two_slit_partial,0.5,134,13.86934673,0.9922803848,160
two_slit_partial,0.5,135,14.27135678,1.0248110573,174
two_slit_partial,0.5,136,14.67336683,1.065525808,150
two_slit_partial,0.5,137,15.07537688,1.1138590299,170
two_slit_partial,0.5,138,15.47738693,1.1691658721,159
two_slit_partial,0.5,139,15.87939698,1.2307299069,175
two_slit_partial,0.5,140,16.28140704,1.2977715384,178
two_slit_partial,0.5,141,16.68341709,1.3694570453,221
two_slit_partial,0.5,142,17.08542714,1.4449081715,212
two_slit_partial,0.5,143,17.48743719,1.5232121229,224
two_slit_partial,0.5,144,17.88944724,1.6034318742,243
two_slit_partial,0.5,145,18.29145729,1.6846166594,264
two_slit_partial,0.5,146,18.69346734,1.7658125255,260
two_slit_partial,0.5,147,19.09547739,1.8460728289,300
two_slit_partial,0.5,148,19.49748744,1.9244685572,306
two_slit_partial,0.5,149,19.89949749,2.000098359,330
two_slit_partial,0.5,150,20.30150754,2.0720981705,320
two_slit_partial,0.5,151,20.70351759,2.1396503347,320
two_slit_partial,0.5,152,21.10552764,2.2019921119,309
two_slit_partial,0.5,153,21.50753769,2.2584234929,336
two_slit_partial,0.5,154,21.90954774,2.3083142308,360
two_slit_partial,0.5,155,22.31155779,2.3511100202,355
two_slit_partial,0.5,156,22.71356784,2.3863377618,401
two_slit_partial,0.5,157,23.11557789,2.4136098626,364
two_slit_partial,0.5,158,23.51758794,2.4326275314,353
two_slit_partial,0.5,159,23.91959799,2.4431830439,398
two_slit_partial,0.5,160,24.32160804,2.4451609638,359
two_slit_partial,0.5,161,24.72361809,2.4385383145,377
two_slit_partial,0.5,162,25.12562814,2.4233837154,366
two_slit_partial,0.5,163,25.52763819,2.3998555011,362
two_slit_partial,0.5,164,25.92964824,2.3681988594,363
two_slit_partial,0.5,165,26.33165829,2.3287420307,343
two_slit_partial,0.5,166,26.73366834,2.2818916251,341
two_slit_partial,0.5,167,27.13567839,2.2281271207,318
two_slit_partial,0.5,168,27.53768844,2.1679946164,301
two_slit_partial,0.5,169,27.93969849,2.102099921,318
two_slit_partial,0.5,170,28.34170854,2.0311010646,262
two_slit_partial,0.5,171,28.74371859,1.955700328,312
two_slit_partial,0.5,172,29.14572864,1.8766358848,273
two_slit_partial,0.5,173,29.54773869,1.7946731612,287
two_slit_partial,0.5,174,29.94974874,1.7105960117,255
two_slit_partial,0.5,175,30.35175879,1.625197819,228
two_slit_partial,0.5,176,30.75376884,1.5392726183,214
two_slit_partial,0.5,177,31.15577889,1.4536063484,214
two_slit_partial,0.5,178,31.55778894,1.368968329,227
two_slit_partial,0.5,179,31.95979899,1.2861030573,177
two_slit_partial,0.5,180,32.36180905,1.2057224132,173
two_slit_partial,0.5,181,32.7638191,1.1284983666,185
two_slit_partial,0.5,182,33.16582915,1.0550562345,148
two_slit_partial,0.5,183,33.5678392,0.9859685961,152
two_slit_partial,0.5,184,33.96984925,0.9217498962,157
two_slit_partial,0.5,185,34.3718593,0.862851799,141
two_slit_partial,0.5,186,34.77386935,0.8096593328,125
two_slit_partial,0.5,187,35.1758794,0.7624878561,117
two_slit_partial,0.5,188,35.57788945,0.7215808673,101
two_slit_partial,0.5,189,35.9798995,0.6871086674,108
two_slit_partial,0.5,190,36.38190955,0.6591678787,96
two_slit_partial,0.5,191,36.7839196,0.6377818082,89
two_slit_partial,0.5,192,37.18592965,0.6229016374,79
two_slit_partial,0.5,193,37.5879397,0.6144084101,102
two_slit_partial,0.5,194,37.98994975,0.6121157804,94
two_slit_partial,0.5,195,38.3919598,0.6157734748,109
two_slit_partial,0.5,196,38.79396985,0.6250714158,106
two_slit_partial,0.5,197,39.1959799,0.6396444459,95
two_slit_partial,0.5,198,39.59798995,0.6590775857,98
two_slit_partial,0.5,199,40.0,0.6829117547,89
two_slit_partial,0.75,0,-40.0,0.9141770628,140
two_slit_partial,0.75,1,-39.59798995,0.9090515047,148
two_slit_partial,0.75,2,-39.1959799,0.9061196627,138
two_slit_partial,0.75,3,-38.79396985,0.9056096268,140
two_slit_partial,0.75,4,-38.3919598,0.9077274314,115
two_slit_partial,0.75,5,-37.98994975,0.9126541957,142
two_slit_partial,0.75,6,-37.5879397,0.9205434949,122
two_slit_partial,0.75,7,-37.18592965,0.9315189987,139
two_slit_partial,0.75,8,-36.7839196,0.94567241,150
two_slit_partial,0.75,9,-36.38190955,0.9630617342,140
two_slit_partial,0.75,10,-35.9798995,0.983709906,152
two_slit_partial,0.75,11,-35.57788945,1.0076037952,161
two_slit_partial,0.75,12,-35.1758794,1.0346936132,135
two_slit_partial,0.75,13,-34.77386935,1.0648927309,144
two_slit_partial,0.75,14,-34.3718593,1.0980779206,165
two_slit_partial,0.75,15,-33.96984925,1.1340900243,180
two_slit_partial,0.75,16,-33.5678392,1.17273505,166
two_slit_partial,0.75,17,-33.16582915,1.2137856888,186
two_slit_partial,0.75,18,-32.7638191,1.256983243,186
two_slit_partial,0.75,19,-32.36180905,1.3020399498,190
two_slit_partial,0.75,20,-31.95979899,1.3486416799,193
two_slit_partial,0.75,21,-31.55778894,1.3964509804,222
two_slit_partial,0.75,22,-31.15577889,1.4451104472,212
two_slit_partial,0.75,23,-30.75376884,1.4942463709,202
two_slit_partial,0.75,24,-30.35175879,1.5434726358,238
two_slit_partial,0.75,25,-29.94974874,1.592394821,242
two_slit_partial,0.75,26,-29.54773869,1.6406144629,253
two_slit_partial,0.75,27,-29.14572864,1.6877334298,265
two_slit_partial,0.75,28,-28.74371859,1.7333583604,290
two_slit_partial,0.75,29,-28.34170854,1.7771051143,278
